gps(global_position_int),454055,473977316,85455864,497600,(VELOCITY),-148,-28,226,
imu(highres_imu),537963059,-0.022632,0.031826,-9.806602,
gps(global_position_int),537967,473977491,85455714,488678,(VELOCITY),90,-190,-23,
imu(highres_imu),537984166,-0.181442,0.001500,-9.820763,
gps(global_position_int),537984,473977491,85455714,488680,(VELOCITY),91,-190,-23,
imu(highres_imu),538002998,-0.073159,-0.040333,-9.797540,
gps(global_position_int),538007,473977491,85455714,488681,(VELOCITY),91,-190,-23,
imu(highres_imu),538023004,0.044930,0.100261,-9.814193,
gps(global_position_int),538027,473977491,85455715,488681,(VELOCITY),91,-189,-23,
imu(highres_imu),538047057,-0.059668,-0.057552,-9.778585,
gps(global_position_int),538047,473977492,85455713,488684,(VELOCITY),91,-190,-23,
imu(highres_imu),538062978,0.029175,-0.044004,-9.779432,
gps(global_position_int),538067,473977492,85455714,488684,(VELOCITY),91,-189,-23,
imu(highres_imu),538087010,0.009870,0.002755,-9.780744,
gps(global_position_int),538087,473977491,85455716,488683,(VELOCITY),90,-188,-23,
imu(highres_imu),538106996,0.012158,-0.040268,-9.806623,
gps(global_position_int),538107,473977492,85455714,488686,(VELOCITY),91,-189,-23,
imu(highres_imu),538127053,-0.023277,-0.013381,-9.774473,
imu(highres_imu),538386980,0.162837,0.047885,-9.854726,
gps(global_position_int),538387,473977491,85455720,488694,(VELOCITY),90,-185,-23,
imu(highres_imu),538406976,0.033465,0.088356,-9.812610,
gps(global_position_int),538411,473977491,85455721,488695,(VELOCITY),90,-184,-23,
imu(highres_imu),538427007,-0.018825,-0.014241,-9.791344,
gps(global_position_int),538431,473977491,85455722,488695,(VELOCITY),89,-183,-23,
imu(highres_imu),538445973,-0.020293,-0.031843,-9.867910,
gps(global_position_int),538451,473977490,85455724,488694,(VELOCITY),89,-183,-23,
imu(highres_imu),538468094,0.007064,0.133008,-9.808386,
gps(global_position_int),538468,473977491,85455722,488696,(VELOCITY),89,-183,-23,
imu(highres_imu),538487047,0.006156,0.012512,-9.732319,
gps(global_position_int),538491,473977491,85455723,488696,(VELOCITY),89,-183,-23,
imu(highres_imu),538507009,-0.142667,-0.016097,-9.775861,
gps(global_position_int),538511,473977490,85455724,488695,(VELOCITY),89,-182,-23,
gps(global_position_int),538531,473977491,85455722,488697,(VELOCITY),89,-183,-23,
imu(highres_imu),538854976,-0.034235,0.066991,-9.786415,
gps(global_position_int),538855,473977491,85455727,488698,(VELOCITY),89,-179,-22,
imu(highres_imu),538875061,-0.007361,0.066056,-9.790451,
gps(global_position_int),538875,473977490,85455728,488697,(VELOCITY),88,-179,-22,
imu(highres_imu),538894994,0.056036,-0.074942,-9.867622,
gps(global_position_int),538895,473977490,85455729,488696,(VELOCITY),88,-178,-22,
imu(highres_imu),538913796,0.032533,-0.143985,-9.752662,
gps(global_position_int),538914,473977491,85455727,488697,(VELOCITY),88,-178,-22,
imu(highres_imu),538934979,0.021802,-0.009025,-9.804741,
gps(global_position_int),538935,473977490,85455729,488696,(VELOCITY),88,-178,-22,
imu(highres_imu),538955078,0.027597,0.046155,-9.853150,
gps(global_position_int),538955,473977490,85455730,488695,(VELOCITY),88,-177,-22,
imu(highres_imu),538974978,0.057311,0.015947,-9.862819,
gps(global_position_int),538979,473977490,85455731,488695,(VELOCITY),88,-176,-22,
imu(highres_imu),538995007,-0.103659,0.021047,-9.847251,
gps(global_position_int),538995,473977490,85455730,488696,(VELOCITY),88,-177,-22,
imu(highres_imu),539017699,0.022699,0.060951,-9.756105,
gps(global_position_int),539018,473977490,85455730,488695,(VELOCITY),88,-177,-22,
imu(highres_imu),539034978,-0.093538,0.006520,-9.793900,
gps(global_position_int),539039,473977490,85455732,488694,(VELOCITY),88,-176,-22,
imu(highres_imu),539054967,0.031891,0.016908,-9.861232,
imu(highres_imu),539338996,0.061055,-0.026983,-9.765131,
gps(global_position_int),539343,473977489,85455736,488687,(VELOCITY),87,-171,-21,
imu(highres_imu),539362996,-0.034836,-0.017698,-9.790755,
gps(global_position_int),539363,473977488,85455738,488685,(VELOCITY),87,-171,-21,
imu(highres_imu),539377302,-0.074534,-0.040735,-9.825514,
gps(global_position_int),539377,473977489,85455737,488685,(VELOCITY),87,-171,-21,
gps(global_position_int),539404,473977489,85455737,488685,(VELOCITY),87,-171,-21,
imu(highres_imu),539419995,-0.039114,-0.034642,-9.846545,
gps(global_position_int),539423,473977488,85455738,488683,(VELOCITY),87,-170,-21,
imu(highres_imu),539442967,-0.053013,-0.048739,-9.825031,
gps(global_position_int),539443,473977489,85455737,488684,(VELOCITY),87,-170,-21,
imu(highres_imu),539463978,-0.002838,-0.016148,-9.874927,
gps(global_position_int),539464,473977488,85455738,488683,(VELOCITY),87,-170,-21,
imu(highres_imu),539481770,0.024393,0.035052,-9.841537,
gps(global_position_int),539482,473977488,85455740,488681,(VELOCITY),86,-169,-21,
imu(highres_imu),539502980,-0.014067,-0.039288,-9.785495,
gps(global_position_int),539503,473977489,85455738,488682,(VELOCITY),87,-170,-21,
imu(highres_imu),539522967,-0.147672,0.059433,-9.750144,
gps(global_position_int),539527,473977489,85455739,488681,(VELOCITY),87,-169,-21,
gps(global_position_int),539891,473977487,85455746,488670,(VELOCITY),85,-164,-20,
imu(highres_imu),539910978,-0.008881,0.021825,-9.910321,
gps(global_position_int),539911,473977488,85455745,488671,(VELOCITY),85,-164,-20,
imu(highres_imu),539930979,0.058157,-0.022754,-9.796344,
gps(global_position_int),539931,473977487,85455746,488669,(VELOCITY),85,-163,-20,
imu(highres_imu),539949352,0.036232,-0.012133,-9.749088,
gps(global_position_int),539955,473977487,85455747,488668,(VELOCITY),85,-163,-20,
imu(highres_imu),539971995,0.035125,0.034365,-9.834966,
gps(global_position_int),539972,473977487,85455746,488669,(VELOCITY),85,-163,-20,
imu(highres_imu),539990998,-0.052607,0.005641,-9.770836,
gps(global_position_int),539995,473977487,85455746,488668,(VELOCITY),85,-163,-20,
imu(highres_imu),540010994,-0.024488,-0.018559,-9.821319,
gps(global_position_int),540016,473977487,85455748,488666,(VELOCITY),85,-162,-20,
imu(highres_imu),540034997,0.000090,0.021981,-9.804525,
gps(global_position_int),540035,473977487,85455749,488665,(VELOCITY),85,-162,-20,
imu(highres_imu),540053369,0.055457,-0.009193,-9.842370,
gps(global_position_int),540053,473977487,85455747,488666,(VELOCITY),85,-162,-20,
imu(highres_imu),540074998,0.005268,-0.002198,-9.813117,
gps(global_position_int),540075,473977487,85455749,488664,(VELOCITY),85,-162,-20,
imu(highres_imu),540095053,0.127333,0.014268,-9.836637,
gps(global_position_int),540095,473977486,85455750,488662,(VELOCITY),85,-161,-20,
gps(global_position_int),540379,473977486,85455752,488655,(VELOCITY),84,-158,-19,
imu(highres_imu),540399979,0.098435,-0.019780,-9.823516,
gps(global_position_int),540400,473977486,85455754,488654,(VELOCITY),84,-157,-19,
imu(highres_imu),540418198,0.033687,0.042438,-9.857417,
gps(global_position_int),540423,473977486,85455754,488653,(VELOCITY),84,-157,-19,
imu(highres_imu),540439008,-0.000451,-0.027112,-9.926040,
gps(global_position_int),540443,473977485,85455755,488651,(VELOCITY),84,-156,-19,
imu(highres_imu),540458995,-0.029496,0.008224,-9.877814,
